# Pipeline started at 09-14 14:34:14

# pid	hash	cid	runtime	mem	cmd	lock
24564	e524bf5a7a	1	0:00:00.160000	 0.0187	ln	lock.raw__gold2_R1.fastq.gz
24604	147ab98597	2	0:00:00.160000	 0.0015	ln	lock.raw__gold2_R2.fastq.gz
24643	db47bed8d1	3	0:00:00.160000	 0.0015	ln	lock.fastq__gold2_R2.fastq.gz
24684	ddd6c05941	4	0:00:00.160000	 0.0017	ln	lock.fastq__gold2_R2.fastq.gz
25637	a1e229287b	5	0:00:32.050000	 0.0501	skewer	lock.fastq__gold2_R1_trim.fastq
25744	f0739f4c66	6	0:00:00.060000	 0.0012	mv	lock.fastq__gold2_R1_trim.fastq
25745	04c3e5c9ee	7	0:00:00.020000	 0.0	mv	lock.fastq__gold2_R1_trim.fastq
25878	3426e61381	7f	0:00:43.300000	 0.2768	fastqc	lock.fastq__gold2_R1_trim_fastqc.html
26001	06a2a63894	7f	0:00:43.960000	 0.3618	fastqc	lock.fastq__gold2_R2_trim_fastqc.html
26125	dc89b242d3	8	0:00:00.160000	 0.0015	mkfifo	lock.prealignments__rCRSd_bt2
26165	46dae1f084	10	0:01:37.800000	 0.1822	bowtie2	lock.prealignments__gold2_rCRSd_unmap_R2.fq.gz
26988	c99fe9caa4	11	0:00:00.180000	 0.0138	mkfifo	lock.prealignments__human_repeats_bt2
27030	1917c4bb51	13	0:01:05.540000	 0.2395	bowtie2	lock.prealignments__gold2_human_repeats_unmap_R2.fq.gz
27529	e2153b0390	14	0:00:05.720000	 0.0504	pigz	lock.prealignments__gold2_rCRSd_unmap_R1.fq.gz
27613	c093326074	15	0:00:05.160000	 0.0504	pigz	lock.prealignments__gold2_rCRSd_unmap_R2.fq.gz
27691	c2e1f56a00	16	0:00:04.830000	 0.0459	pigz	lock.prealignments__gold2_human_repeats_unmap_R1.fq.gz
27768	30d2642a5c	17	0:00:05.910000	 0.0483	pigz	lock.prealignments__gold2_human_repeats_unmap_R2.fq.gz
27845	1efa042f10	18	0:04:48.500000	 4.1226	bowtie2	lock.aligned_hg38__gold2_sort_dedup.bam
27846	1efa042f10	19	0:05:08.570000	 0.0208	samtools	lock.aligned_hg38__gold2_sort_dedup.bam
27853	1efa042f10	20	0:05:36.240000	 0.8886	samtools	lock.aligned_hg38__gold2_sort_dedup.bam
28544	6f27d6eb69	21	0:00:09.640000	 0.0543	samtools	lock.aligned_hg38__gold2_sort_dedup.bam
28727	84cee268bc	22	0:00:06.890000	 0.0293	samtools	lock.aligned_hg38__gold2_sort_dedup.bam.bai
28773	30b452b388	23	0:00:06.400000	 0.0277	samtools	lock.aligned_hg38__gold2_sort_dedup.bam.bai
28943	3481ff33f0	24	0:00:00.260000	 0.0275	samtools	lock.aligned_hg38__gold2_noMT.bam
28946	3481ff33f0	26	0:00:00.270000	 0.0099	awk	lock.aligned_hg38__gold2_noMT.bam
28944	3481ff33f0	25	0:00:00.290000	 0.014	cut	lock.aligned_hg38__gold2_noMT.bam
28953	3481ff33f0	27	0:00:00.300000	 0.0162	grep	lock.aligned_hg38__gold2_noMT.bam
29104	0fd0c508d7	28	0:00:07.280000	 0.0542	samtools	lock.aligned_hg38__gold2_noMT.bam
29187	70553a5b0f	29	0:00:00.160000	 0.0007	mv	lock.aligned_hg38__gold2_noMT.bam
29188	30b452b388	30	0:00:06.720000	 0.0292	samtools	lock.aligned_hg38__gold2_noMT.bam
29239	18d14528e1	31	0:00:08.930000	 2.7848	/scratch/jps3dp/tools/databio//pepatac/tools/bamQC.py	lock.QC_hg38__gold2_bamQC.tsv
29437	00742e718c	32	0:00:01.470000	 0.0328	samtools	lock.aligned_hg38__gold2_unmap.bam
29590	f1dc89974e	33	0:00:22.090000	 3.7072	samtools	lock.aligned_hg38__gold2_sort_dedup.bam
29593	f1dc89974e	35	0:00:22.130000	 0.0514	samblaster	lock.aligned_hg38__gold2_sort_dedup.bam
29591	f1dc89974e	34	0:00:31.930000	 0.018	samtools	lock.aligned_hg38__gold2_sort_dedup.bam
29611	f1dc89974e	37	0:00:34.810000	 3.3512	samtools	lock.aligned_hg38__gold2_sort_dedup.bam
29600	f1dc89974e	36	0:00:34.830000	 0.0275	samtools	lock.aligned_hg38__gold2_sort_dedup.bam
29899	09c4a90654	38	0:00:06.120000	 0.03	samtools	lock.aligned_hg38__gold2_sort_dedup.bam
30349	1bfb8a4dad	39	0:01:56.930000	 0.0212	preseq	lock.QC_hg38__gold2_preseq_out.txt
30810	17c7db4fc1	40	0:01:57.420000	 0.0235	preseq	lock.QC_hg38__gold2_preseq_yield.txt
31009	90668436c9	41	0:00:12.150000	 0.0227	echo	lock.QC_hg38__gold2_preseq_counts.txt
31107	2c860503a4	42	0:00:11.190000	 0.0857	Rscript	lock.QC_hg38__gold2_preseq_plot.png
31298	e3ad365132	43	0:07:21.700000	 3.4715	/scratch/jps3dp/tools/databio//pepatac/tools/bamSitesToWig.py	lock.aligned_hg38__gold2_smooth.bw
59422	7a1cf33e96	44	0:00:05.160000	 3.0553	/scratch/jps3dp/tools/databio//pepatac/tools/pyTssEnrichment.py	lock.QC_hg38__gold2_TSS_enrichment.txt
59497	dd1ac77ad3	45	0:00:06.240000	 0.3408	Rscript	lock.QC_hg38__gold2_TSS_enrichment.pdf
59603	28de552883	46	0:00:36.230000	 0.0207	perl	lock.QC_hg38__gold2_fragLenDistribution.pdf
59683	9213073c69	47	0:00:02.040000	 0.9226	sort	lock.QC_hg38__gold2_fragLenDistribution.pdf
59684	9213073c69	48	0:00:02.070000	 0.0213	uniq	lock.QC_hg38__gold2_fragLenDistribution.pdf
59776	b9c1cb4274	49	0:00:05.320000	 0.3408	Rscript	lock.QC_hg38__gold2_fragLenDistribution.pdf
59899	74ba5bb451	50	0:00:00.160000	 0.0015	ln	lock.raw__hg38_annotations.bed
59939	8f5a92d61a	51	0:00:00.520000	 0.0212	pigz	lock.raw__hg38_annotations.bed
59984	7341da4fe1	52	0:02:51.750000	 0.3196	macs2	lock.peak_calling_hg38__gold2_peaks.narrowPeak
60357	4cc446cdb1	53	0:00:01.150000	 0.0464	pigz	lock.aligned_hg38_exact__gold2_shift.bed.gz
60433	44a5cb94ff	54	0:00:02.160000	 0.0212	awk	lock.peak_calling_hg38__gold2_peaks_fixedWidth.narrowPeak
60476	2c59a58c6b	55	0:00:06.770000	 0.3277	Rscript	lock.peak_calling_hg38__gold2_peaks_normalized.narrowPeak
26164	f516b90dee	9	0:26:24.740000	 0.0	perl	None
27028	f1e0f47c94	12	0:24:45.850000	 0.0	perl	None
