# Pipeline started at 09-14 14:34:32

# pid	hash	cid	runtime	mem	cmd	lock
47701	e6b94b41b5	1	0:00:00.210000	 0.0176	ln	lock.raw__gold4_R1.fastq.gz
47740	8b48b27991	2	0:00:00.160000	 0.0021	ln	lock.raw__gold4_R2.fastq.gz
47782	d0c950319c	3	0:00:00.160000	 0.0015	ln	lock.fastq__gold4_R2.fastq.gz
47822	bc87794024	4	0:00:00.160000	 0.002	ln	lock.fastq__gold4_R2.fastq.gz
48831	fc7b9aec79	5	0:01:33.720000	 0.0481	skewer	lock.fastq__gold4_R1_trim.fastq
49008	ee0b760e0d	6	0:00:00.030000	 0.0007	mv	lock.fastq__gold4_R1_trim.fastq
49009	7641d7b377	7	0:00:00.020000	 0.0	mv	lock.fastq__gold4_R1_trim.fastq
49146	a7e06bf722	7f	0:02:10.850000	 0.2529	fastqc	lock.fastq__gold4_R1_trim_fastqc.html
49694	1a65f5dc7d	7f	0:02:11.350000	 0.2591	fastqc	lock.fastq__gold4_R2_trim_fastqc.html
49907	25393d7acc	8	0:00:00.160000	 0.0189	mkfifo	lock.prealignments__rCRSd_bt2
49948	3505b47c43	10	0:06:16.640000	 0.1696	bowtie2	lock.prealignments__gold4_rCRSd_unmap_R2.fq.gz
50688	9975611ca0	11	0:00:00.170000	 0.0015	mkfifo	lock.prealignments__human_repeats_bt2
50729	2d94c7f5a1	13	0:05:35.520000	 0.175	bowtie2	lock.prealignments__gold4_human_repeats_unmap_R2.fq.gz
51486	444cae6baf	14	0:00:22.680000	 0.0495	pigz	lock.prealignments__gold4_rCRSd_unmap_R1.fq.gz
51588	0a8cef2ee7	15	0:00:29.360000	 0.0474	pigz	lock.prealignments__gold4_rCRSd_unmap_R2.fq.gz
51881	325532d884	16	0:00:30.260000	 0.0475	pigz	lock.prealignments__gold4_human_repeats_unmap_R1.fq.gz
51991	78353cb1af	17	0:00:34.620000	 0.0454	pigz	lock.prealignments__gold4_human_repeats_unmap_R2.fq.gz
52097	3a35f09204	19	0:21:16.830000	 0.0208	samtools	lock.aligned_hg38__gold4_sort_dedup.bam
52096	3a35f09204	18	0:21:16.850000	 4.1469	bowtie2	lock.aligned_hg38__gold4_sort_dedup.bam
52099	3a35f09204	20	0:24:44.270000	 0.8963	samtools	lock.aligned_hg38__gold4_sort_dedup.bam
55401	336abcbbf7	21	0:01:04.090000	 0.0507	samtools	lock.aligned_hg38__gold4_sort_dedup.bam
55776	8d01d07985	22	0:00:24.210000	 0.0308	samtools	lock.aligned_hg38__gold4_sort_dedup.bam.bai
55851	71234ead4c	23	0:00:21.520000	 0.0335	samtools	lock.aligned_hg38__gold4_sort_dedup.bam.bai
56050	ec7a91ff97	24	0:00:00.640000	 0.032	samtools	lock.aligned_hg38__gold4_noMT.bam
56055	ec7a91ff97	26	0:00:00.680000	 0.0158	awk	lock.aligned_hg38__gold4_noMT.bam
56051	ec7a91ff97	25	0:00:00.690000	 0.014	cut	lock.aligned_hg38__gold4_noMT.bam
56070	ec7a91ff97	27	0:00:00.700000	 0.01	grep	lock.aligned_hg38__gold4_noMT.bam
56215	90178e176a	28	0:00:45.870000	 0.0503	samtools	lock.aligned_hg38__gold4_noMT.bam
56350	05642c9e33	29	0:00:00.410000	 0.0007	mv	lock.aligned_hg38__gold4_noMT.bam
56351	71234ead4c	30	0:00:52.790000	 0.0356	samtools	lock.aligned_hg38__gold4_noMT.bam
56670	eccd0a37e4	31	0:01:08.100000	 4.3086	/scratch/jps3dp/tools/databio//pepatac/tools/bamQC.py	lock.QC_hg38__gold4_bamQC.tsv
56948	52191561d8	32	0:00:06.450000	 0.0329	samtools	lock.aligned_hg38__gold4_unmap.bam
57139	05951dd9a2	36	0:02:46.910000	 0.0237	samtools	lock.aligned_hg38__gold4_sort_dedup.bam
57129	05951dd9a2	33	0:02:46.920000	 6.9846	samtools	lock.aligned_hg38__gold4_sort_dedup.bam
57132	05951dd9a2	35	0:02:46.940000	 0.6483	samblaster	lock.aligned_hg38__gold4_sort_dedup.bam
57130	05951dd9a2	34	0:02:46.950000	 0.0233	samtools	lock.aligned_hg38__gold4_sort_dedup.bam
57149	05951dd9a2	37	0:03:58.770000	 6.9835	samtools	lock.aligned_hg38__gold4_sort_dedup.bam
58051	dbae09b680	38	0:00:21.450000	 0.029	samtools	lock.aligned_hg38__gold4_sort_dedup.bam
58573	0ed7030e0d	39	0:08:47.110000	 0.0254	preseq	lock.QC_hg38__gold4_preseq_out.txt
59694	4d3947b753	40	0:08:48.010000	 0.0212	preseq	lock.QC_hg38__gold4_preseq_yield.txt
60761	68ac16f8b6	41	0:00:41.020000	 0.0226	echo	lock.QC_hg38__gold4_preseq_counts.txt
60893	c18f5e66e5	42	0:00:10.020000	 0.0904	Rscript	lock.QC_hg38__gold4_preseq_plot.png
61081	3dda84ad12	43	0:10:38.680000	 5.0409	/scratch/jps3dp/tools/databio//pepatac/tools/bamSitesToWig.py	lock.aligned_hg38__gold4_smooth.bw
92718	292287f2e7	44	0:00:07.330000	 2.7851	/scratch/jps3dp/tools/databio//pepatac/tools/pyTssEnrichment.py	lock.QC_hg38__gold4_TSS_enrichment.txt
92796	ecc61370f7	45	0:00:07.050000	 0.2496	Rscript	lock.QC_hg38__gold4_TSS_enrichment.pdf
92899	702b832a84	46	0:02:43.840000	 0.0211	perl	lock.QC_hg38__gold4_fragLenDistribution.pdf
93135	a908323bef	47	0:00:11.180000	 3.8972	sort	lock.QC_hg38__gold4_fragLenDistribution.pdf
93136	a908323bef	48	0:00:11.200000	 0.0197	uniq	lock.QC_hg38__gold4_fragLenDistribution.pdf
93241	afda91b404	49	0:00:07.130000	 0.2535	Rscript	lock.QC_hg38__gold4_fragLenDistribution.pdf
93356	ea319adaee	50	0:00:00.160000	 0.0218	ln	lock.raw__hg38_annotations.bed
93395	dc92912426	51	0:00:01.110000	 0.0191	pigz	lock.raw__hg38_annotations.bed
93439	10bb5539b8	52	0:03:45.620000	 0.7867	macs2	lock.peak_calling_hg38__gold4_peaks.narrowPeak
94052	54a9b8ce21	53	0:00:05.110000	 0.0509	pigz	lock.aligned_hg38_exact__gold4_shift.bed.gz
94134	6792c41996	54	0:00:01.670000	 0.0208	awk	lock.peak_calling_hg38__gold4_peaks_fixedWidth.narrowPeak
94177	175ca91f14	55	0:00:08.370000	 0.2331	Rscript	lock.peak_calling_hg38__gold4_peaks_normalized.narrowPeak
49947	8c9503bd0a	9	1:26:28.620000	 0.0	perl	None
50728	caa8578c48	12	1:20:11.550000	 0.0	perl	None
