# Pipeline started at 09-14 14:34:07

# pid	hash	cid	runtime	mem	cmd	lock
40028	625b5e430c	1	0:00:00.170000	 0.0015	ln	lock.raw__gold3_R1.fastq.gz
40069	cbd085ccbc	2	0:00:00.170000	 0.0024	ln	lock.raw__gold3_R2.fastq.gz
40109	0fc19e4ec0	3	0:00:00.170000	 0.002	ln	lock.fastq__gold3_R2.fastq.gz
40151	8ba10b7cac	4	0:00:00.170000	 0.0024	ln	lock.fastq__gold3_R2.fastq.gz
41251	78187de194	5	0:02:26.910000	 0.048	skewer	lock.fastq__gold3_R1_trim.fastq
41613	ddc0d3e5d6	6	0:00:00.040000	 0.0007	mv	lock.fastq__gold3_R1_trim.fastq
41614	e509f7016c	7	0:00:00.040000	 0.0	mv	lock.fastq__gold3_R1_trim.fastq
41754	b15a9a281e	7f	0:03:22.050000	 0.2553	fastqc	lock.fastq__gold3_R1_trim_fastqc.html
42317	3fc3b447f8	7f	0:03:23.210000	 0.2527	fastqc	lock.fastq__gold3_R2_trim_fastqc.html
42798	907ad407b4	8	0:00:00.170000	 0.0169	mkfifo	lock.prealignments__rCRSd_bt2
42841	8cfce08a3a	10	0:11:14.260000	 0.1378	bowtie2	lock.prealignments__gold3_rCRSd_unmap_R2.fq.gz
44155	b4e1799dd2	11	0:00:00.170000	 0.0017	mkfifo	lock.prealignments__human_repeats_bt2
44197	31061685c4	13	0:10:01.820000	 0.156	bowtie2	lock.prealignments__gold3_human_repeats_unmap_R2.fq.gz
45506	0747dc4204	14	0:00:27.790000	 0.0475	pigz	lock.prealignments__gold3_rCRSd_unmap_R1.fq.gz
45609	0729b089d5	15	0:00:34.870000	 0.0474	pigz	lock.prealignments__gold3_rCRSd_unmap_R2.fq.gz
45716	f58e6646de	16	0:00:29.690000	 0.0477	pigz	lock.prealignments__gold3_human_repeats_unmap_R1.fq.gz
45822	9d71709c4b	17	0:00:44.680000	 0.0454	pigz	lock.prealignments__gold3_human_repeats_unmap_R2.fq.gz
46203	43f59410f8	19	0:33:21.920000	 0.0209	samtools	lock.aligned_hg38__gold3_sort_dedup.bam
46202	43f59410f8	18	0:33:21.940000	 4.1192	bowtie2	lock.aligned_hg38__gold3_sort_dedup.bam
46205	43f59410f8	20	0:38:21.940000	 0.9203	samtools	lock.aligned_hg38__gold3_sort_dedup.bam
50853	3e7afabae7	21	0:01:37.460000	 0.053	samtools	lock.aligned_hg38__gold3_sort_dedup.bam
51443	ea10208b66	22	0:00:33.870000	 0.0258	samtools	lock.aligned_hg38__gold3_sort_dedup.bam.bai
51515	1e3fb56638	23	0:00:29.890000	 0.0284	samtools	lock.aligned_hg38__gold3_sort_dedup.bam.bai
51717	fca79b9683	24	0:00:00.230000	 0.0197	samtools	lock.aligned_hg38__gold3_noMT.bam
51720	fca79b9683	26	0:00:00.280000	 0.0181	awk	lock.aligned_hg38__gold3_noMT.bam
51718	fca79b9683	25	0:00:00.290000	 0.0024	cut	lock.aligned_hg38__gold3_noMT.bam
51727	fca79b9683	27	0:00:00.310000	 0.0177	grep	lock.aligned_hg38__gold3_noMT.bam
51882	125e50effd	28	0:00:51.720000	 0.0501	samtools	lock.aligned_hg38__gold3_noMT.bam
52008	5bebac6b3d	29	0:00:00.690000	 0.0012	mv	lock.aligned_hg38__gold3_noMT.bam
52010	1e3fb56638	30	0:00:38.460000	 0.0259	samtools	lock.aligned_hg38__gold3_noMT.bam
52086	b4d105ea02	31	0:01:43.220000	 6.2492	/scratch/jps3dp/tools/databio//pepatac/tools/bamQC.py	lock.QC_hg38__gold3_bamQC.tsv
52585	f766a9a733	32	0:00:09.750000	 0.0305	samtools	lock.aligned_hg38__gold3_unmap.bam
52761	a0771254ec	36	0:03:50.600000	 0.0217	samtools	lock.aligned_hg38__gold3_sort_dedup.bam
52751	a0771254ec	33	0:03:50.620000	 7.491	samtools	lock.aligned_hg38__gold3_sort_dedup.bam
52754	a0771254ec	35	0:03:50.640000	 1.0551	samblaster	lock.aligned_hg38__gold3_sort_dedup.bam
52752	a0771254ec	34	0:03:50.650000	 0.0205	samtools	lock.aligned_hg38__gold3_sort_dedup.bam
52772	a0771254ec	37	0:05:12.040000	 7.0872	samtools	lock.aligned_hg38__gold3_sort_dedup.bam
53675	498ae2ab64	38	0:00:28.480000	 0.0266	samtools	lock.aligned_hg38__gold3_sort_dedup.bam
54235	dd83fa4691	39	0:12:52.500000	 0.0253	preseq	lock.QC_hg38__gold3_preseq_out.txt
55776	cffcd6daa3	40	0:12:55.760000	 0.0235	preseq	lock.QC_hg38__gold3_preseq_yield.txt
57074	0efc2f06e8	41	0:00:56.850000	 0.0207	echo	lock.QC_hg38__gold3_preseq_counts.txt
57480	52521963f2	42	0:00:22.640000	 0.1353	Rscript	lock.QC_hg38__gold3_preseq_plot.png
57680	d39674c56c	43	0:12:51.630000	 3.4597	/scratch/jps3dp/tools/databio//pepatac/tools/bamSitesToWig.py	lock.aligned_hg38__gold3_smooth.bw
92001	03875c413a	44	0:00:13.250000	 0.0284	/scratch/jps3dp/tools/databio//pepatac/tools/pyTssEnrichment.py	lock.QC_hg38__gold3_TSS_enrichment.txt
92079	36d2c59c06	45	0:00:10.670000	 0.1368	Rscript	lock.QC_hg38__gold3_TSS_enrichment.pdf
92182	776dffb08a	46	0:04:15.280000	 0.0208	perl	lock.QC_hg38__gold3_fragLenDistribution.pdf
92681	79a1cb2f13	48	0:00:20.300000	 0.021	uniq	lock.QC_hg38__gold3_fragLenDistribution.pdf
92680	79a1cb2f13	47	0:00:20.940000	 3.8276	sort	lock.QC_hg38__gold3_fragLenDistribution.pdf
92791	e54b648548	49	0:00:11.920000	 0.1275	Rscript	lock.QC_hg38__gold3_fragLenDistribution.pdf
92909	20f4d6dda4	50	0:00:00.410000	 0.01	ln	lock.raw__hg38_annotations.bed
92950	874d842e33	51	0:00:01.920000	 0.0158	pigz	lock.raw__hg38_annotations.bed
92997	8ceebe9357	52	0:05:20.740000	 0.9392	macs2	lock.peak_calling_hg38__gold3_peaks.narrowPeak
93765	fd9b3a939b	53	0:00:07.500000	 0.0489	pigz	lock.aligned_hg38_exact__gold3_shift.bed.gz
93850	4d27d58463	54	0:00:02.120000	 0.0181	awk	lock.peak_calling_hg38__gold3_peaks_fixedWidth.narrowPeak
93891	bbdfdcac11	55	0:00:17.540000	 0.3256	Rscript	lock.peak_calling_hg38__gold3_peaks_normalized.narrowPeak
42840	2bd864430d	9	2:07:54.080000	 0.0	perl	None
44196	229a7645e8	12	1:56:32.600000	 0.0	perl	None
