File_mb	3135.7354	PEPATAC
Read_type	paired	PEPATAC
Genome	hg19	PEPATAC
Raw_reads	101078490	PEPATAC
Fastq_reads	101078490	PEPATAC
Trimmed_reads	101077540	PEPATAC
Trim_loss_rate	0.0	PEPATAC
Aligned_reads_rCRSd	14045392.0	PEPATAC
Alignment_rate_rCRSd	13.9	PEPATAC
Aligned_reads	74462784	PEPATAC
Alignment_rate	73.67	PEPATAC
Total_efficiency	73.67	PEPATAC
NRF	0.94	PEPATAC
PBC1	0.97	PEPATAC
PBC2	35.78	PEPATAC
Duplicate_reads	2180250.0	PEPATAC
Dedup_aligned_reads	72282534	PEPATAC
Dedup_alignment_rate	71.51	PEPATAC
Dedup_total_efficiency	71.51	PEPATAC
TSS_Score	7.10991349906	PEPATAC
Peak_count	77519	PEPATAC
FRiP	0.107113292997	PEPATAC
Time	3:37:00	PEPATAC
Success	09-18-13:18:39	PEPATAC
