File_mb	6493.3235	PEPATAC
Read_type	paired	PEPATAC
Genome	hg19	PEPATAC
Raw_reads	137944752	PEPATAC
Fastq_reads	137944752	PEPATAC
Trimmed_reads	137924802	PEPATAC
Trim_loss_rate	0.01	PEPATAC
Aligned_reads_rCRSd	21049900.0	PEPATAC
Alignment_rate_rCRSd	15.26	PEPATAC
Aligned_reads	99103986	PEPATAC
Alignment_rate	71.85	PEPATAC
Total_efficiency	71.84	PEPATAC
File_mb	6493.3235	PEPATAC
Read_type	paired	PEPATAC
Genome	hg19	PEPATAC
Aligned_reads_rCRSd	21049900.0	PEPATAC
Alignment_rate_rCRSd	15.26	PEPATAC
NRF	0.94	PEPATAC
PBC1	0.97	PEPATAC
PBC2	31.62	PEPATAC
Duplicate_reads	4230328.0	PEPATAC
Dedup_aligned_reads	94873658	PEPATAC
Dedup_alignment_rate	68.79	PEPATAC
Dedup_total_efficiency	68.78	PEPATAC
TSS_Score	8.62420357458	PEPATAC
Peak_count	96574	PEPATAC
FRiP	0.143952181701	PEPATAC
File_mb	6493.3235	PEPATAC
Read_type	paired	PEPATAC
Genome	hg19	PEPATAC
Aligned_reads_rCRSd	21049900.0	PEPATAC
Alignment_rate_rCRSd	15.26	PEPATAC
TSS_Score	8.62420357458	PEPATAC
FRiP	0.143952181701	PEPATAC
File_mb	6493.3235	PEPATAC
Read_type	paired	PEPATAC
Genome	hg19	PEPATAC
Aligned_reads_rCRSd	21049900.0	PEPATAC
Alignment_rate_rCRSd	15.26	PEPATAC
TSS_Score	8.62420357458	PEPATAC
FRiP	0.143952181701	PEPATAC
File_mb	6493.3235	PEPATAC
Read_type	paired	PEPATAC
Genome	hg19	PEPATAC
Aligned_reads_rCRSd	21049900.0	PEPATAC
Alignment_rate_rCRSd	15.26	PEPATAC
TSS_Score	8.62420357458	PEPATAC
FRiP	0.143952181701	PEPATAC
File_mb	6493.3235	PEPATAC
Read_type	paired	PEPATAC
Genome	hg19	PEPATAC
Aligned_reads_rCRSd	21049900.0	PEPATAC
Alignment_rate_rCRSd	15.26	PEPATAC
TSS_Score	8.62420357458	PEPATAC
FRiP	0.143952181701	PEPATAC
File_mb	6493.3235	PEPATAC
Read_type	paired	PEPATAC
Genome	hg19	PEPATAC
Aligned_reads_rCRSd	21049900.0	PEPATAC
Alignment_rate_rCRSd	15.26	PEPATAC
TSS_Score	8.62420357458	PEPATAC
FRiP	0.143952181701	PEPATAC
File_mb	6493.3235	PEPATAC
Read_type	paired	PEPATAC
Genome	hg19	PEPATAC
Aligned_reads_rCRSd	21049900.0	PEPATAC
Alignment_rate_rCRSd	15.26	PEPATAC
TSS_Score	8.62420357458	PEPATAC
FRiP	0.143952181701	PEPATAC
Time	0:01:47	PEPATAC
Success	09-18-09:15:30	PEPATAC
